Sumber,Tanggal,Judul,Link,Snippet
Detik,2025-01-07,"Imigrasi Jakut Deportasi 4 WN China, Ada Terapis hingga Pemandu Lagu",https://news.detik.com/berita/d-7722194/imigrasi-jakut-deportasi-4-wn-china-ada-terapis-hingga-pemandu-lagu,No Snippet
Detik,2025-01-07,Aksi Nyata Penerima Beasiswa Pertamina Lestarikan Lingkungan,https://news.detik.com/berita/d-7722193/aksi-nyata-penerima-beasiswa-pertamina-lestarikan-lingkungan,No Snippet
Detik,2025-01-07,Video: Korban Tewas Gempa Tibet Bertambah Jadi 95 Orang,https://20.detik.com/detikupdate/20250107-250107155/video-korban-tewas-gempa-tibet-bertambah-jadi-95-orang,No Snippet
Detik,2025-01-07,Foto News,https://news.detik.com/foto-news/d-7721944/waspada-puncak-musim-hujan-diprediksi-hingga-februari-2025,No Snippet
Detik,2025-01-07,Video: Kata KPK soal Satgas PDIP Jaga Rumah Hasto saat Penggeledahan,https://20.detik.com/detikupdate/20250107-250107150/video-kata-kpk-soal-satgas-pdip-jaga-rumah-hasto-saat-penggeledahan-,No Snippet
Detik,2025-01-07,Misteri Pria Pembuang Mayat Bocah 5 Tahun Terbungkus Sarung di Bekasi,https://news.detik.com/berita/d-7722182/misteri-pria-pembuang-mayat-bocah-5-tahun-terbungkus-sarung-di-bekasi,No Snippet
Detik,2025-01-07,"Korban Tewas Gempa Dahsyat di Tibet Jadi 126 Orang, Ribuan Rumah Runtuh",https://news.detik.com/internasional/d-7722180/korban-tewas-gempa-dahsyat-di-tibet-jadi-126-orang-ribuan-rumah-runtuh,No Snippet
Detik,2025-01-07,PSK di Medan Curi Motor Pelanggan yang Tidur Lelap di Hotel,https://news.detik.com/berita/d-7722176/psk-di-medan-curi-motor-pelanggan-yang-tidur-lelap-di-hotel,No Snippet
Detik,2025-01-07,KPU Kirim Undangan Penetapan Gubernur-Wagub ke Peserta Pilkada Jakarta,https://news.detik.com/pilkada/d-7722173/kpu-kirim-undangan-penetapan-gubernur-wagub-ke-peserta-pilkada-jakarta,No Snippet
Detik,2025-01-07,"Heboh Warga Grobogan Gerebek Guru Wanita Ajak Mesum Siswa, Polisi Selidiki",https://news.detik.com/berita/d-7722152/heboh-warga-grobogan-gerebek-guru-wanita-ajak-mesum-siswa-polisi-selidiki,No Snippet
Detik,2025-01-07,"Catut Orang Meninggal Nyoblos Pilbup, Anggota KPPS di NTT Jadi Tersangka",https://news.detik.com/berita/d-7722147/catut-orang-meninggal-nyoblos-pilbup-anggota-kpps-di-ntt-jadi-tersangka,No Snippet
Detik,2025-01-07,Penyidik Korsel Terima Surat Perintah Baru untuk Menangkap Presiden Yoon,https://news.detik.com/internasional/d-7722128/penyidik-korsel-terima-surat-perintah-baru-untuk-menangkap-presiden-yoon,No Snippet
Detik,2025-01-07,Kesaksian Istri-istri Hakim Pembebas Ronald Tannur,https://news.detik.com/berita/d-7722121/kesaksian-istri-istri-hakim-pembebas-ronald-tannur,No Snippet
Detik,2025-01-07,Video DPR Harap Prabowo Lobi Arab Saudi Tambah Kuota Haji 10 Ribu Jemaah,https://20.detik.com/detikupdate/20250107-250107149/video-dpr-harap-prabowo-lobi-arab-saudi-tambah-kuota-haji-10-ribu-jemaah,No Snippet
Detik,2025-01-07,Video Panja DPR soal Biaya Haji Turun: Kelihatannya Presiden Belum Puas,https://20.detik.com/detikupdate/20250107-250107145/video-panja-dpr-soal-biaya-haji-turun-kelihatannya-presiden-belum-puas,No Snippet
Detik,2025-01-07,Panja DPR Janji Kawal Ketat Haji 2025: Tak Boleh Ada Nyelonong Skema Apa Pun,https://news.detik.com/berita/d-7722104/panja-dpr-janji-kawal-ketat-haji-2025-tak-boleh-ada-nyelonong-skema-apa-pun,No Snippet
Detik,2025-01-07,"PAW Anggota DPR Maria Lestari Juga Diurus Hasto, Akan Diusut KPK?",https://news.detik.com/berita/d-7722102/paw-anggota-dpr-maria-lestari-juga-diurus-hasto-akan-diusut-kpk,No Snippet
Detik,2025-01-08,"Bus Pariwisata Isi Rombongan Siswa Kecelakaan di Kota Batu, 4 Orang Tewas",https://news.detik.com/berita/d-7723946/bus-pariwisata-isi-rombongan-siswa-kecelakaan-di-kota-batu-4-orang-tewas,No Snippet
Detik,2025-01-08,KPK Jawab PDIP soal Koper saat Geledah Rumah Hasto: Masak Tenteng Plastik,https://news.detik.com/berita/d-7723945/kpk-jawab-pdip-soal-koper-saat-geledah-rumah-hasto-masak-tenteng-plastik,No Snippet
Detik,2025-01-08,Presiden Iran Desak Israel Mundur dari Suriah,https://news.detik.com/internasional/d-7723938/presiden-iran-desak-israel-mundur-dari-suriah,No Snippet
Detik,2025-01-08,Drone hingga Rudal Jelajah Houthi Incar Kapal Induk AS di Laut Merah,https://news.detik.com/internasional/d-7723930/drone-hingga-rudal-jelajah-houthi-incar-kapal-induk-as-di-laut-merah,No Snippet
Detik,2025-01-08,"Penampakan Gerobak Hancur Ditabrak Mobil di Patal Senayan, Telur-telur Pecah",https://news.detik.com/berita/d-7723927/penampakan-gerobak-hancur-ditabrak-mobil-di-patal-senayan-telur-telur-pecah,No Snippet
Detik,2025-01-08,"Video: Detik-detik Bus Asal Bali Tabrak Motor-Mobil di Kota Batu, 4 Tewas",https://20.detik.com/detikupdate/20250108-250108141/video-detik-detik-bus-asal-bali-tabrak-motor-mobil-di-kota-batu-4-tewas,No Snippet
Detik,2025-01-08,Video Momen Evakuasi Wanita di Parepare Alami Obesitas 300 Kg,https://20.detik.com/detikupdate/20250108-250108137/video-momen-evakuasi-wanita-di-parepare-alami-obestias-300-kg,No Snippet
Detik,2025-01-08,"KPK Ungkap Eks Dirut Taspen Untungkan Sejumlah Pihak, Ada yang Capai Rp 78 M",https://news.detik.com/berita/d-7723912/kpk-ungkap-eks-dirut-taspen-untungkan-sejumlah-pihak-ada-yang-capai-rp-78-m,No Snippet
Detik,2025-01-08,KPK Duga Antonius Kosasih Eks Dirut Taspen Rugikan Negara Rp 200 M,https://news.detik.com/berita/d-7723909/kpk-duga-antonius-kosasih-eks-dirut-taspen-rugikan-negara-rp-200-m,No Snippet
Detik,2025-01-08,Foto News,https://news.detik.com/foto-news/d-7723576/puluhan-ribu-orang-di-los-angeles-dievakuasi-akibat-kebakaran-hutan,No Snippet
Detik,2025-01-08,Viral Sejoli di Bekasi Kepergok Curi Motor hingga Diborgol Warga,https://news.detik.com/berita/d-7723896/viral-sejoli-di-bekasi-kepergok-curi-motor-hingga-diborgol-warga,No Snippet
Detik,2025-01-08,"Mobil Seruduk Gerobak Pedagang hingga Motor di Senayan, Ada Korban Luka",https://news.detik.com/berita/d-7723895/mobil-seruduk-gerobak-pedagang-hingga-motor-di-senayan-ada-korban-luka,No Snippet
Detik,2025-01-08,Aksi Terbaru Trump yang Ingin Caplok Sana-sini,https://news.detik.com/internasional/d-7723888/aksi-terbaru-trump-yang-ingin-caplok-sana-sini,No Snippet
Detik,2025-01-08,"Diancam Dibunuh, Ibu di Jaktim Minta Polisi Bawa Putranya ke RSJ",https://news.detik.com/berita/d-7723887/diancam-dibunuh-ibu-di-jaktim-minta-polisi-bawa-putranya-ke-rsj,No Snippet
Detik,2025-01-08,KPU: 21 Provinsi dan 275 Kabupaten/Kota Tetapkan Paslon Terpilih Besok,https://news.detik.com/pilkada/d-7723871/kpu-21-provinsi-dan-275-kabupaten-kota-tetapkan-paslon-terpilih-besok,No Snippet
Detik,2025-01-08,Baqir-Taufadi Duga Ada Warga Meninggal Ikut Nyoblos di Pilbup Pamekasan,https://news.detik.com/pilkada/d-7723866/baqir-taufadi-duga-ada-warga-meninggal-ikut-nyoblos-di-pilbup-pamekasan,No Snippet
Detik,2025-01-08,Potret Sinergi KPK dengan Satgassus Pencegahan Korupsi Polri,https://news.detik.com/berita/d-7723862/potret-sinergi-kpk-dengan-satgassus-pencegahan-korupsi-polri,No Snippet
Detik,2025-01-08,Dinkes DKI: Kasus ISPA yang Disebabkan oleh HMPV Sudah Ada Sejak 2022,https://news.detik.com/berita/d-7723856/dinkes-dki-kasus-ispa-yang-disebabkan-oleh-hmpv-sudah-ada-sejak-2022,No Snippet
Detik,2025-01-08,Foto News,https://news.detik.com/foto-news/d-7722886/suasana-kota-moskow-diselimuti-kabut-musim-dingin,No Snippet
Detik,2025-01-08,"Bakar Ayah Gegara Diperkosa, 2 Anak Perempuan di Pakistan Ditangkap",https://news.detik.com/internasional/d-7723852/bakar-ayah-gegara-diperkosa-2-anak-perempuan-di-pakistan-ditangkap,No Snippet
Detik,2025-01-09,"Cerita Ehwan Ketinggalan HP di KRL, Ketemu Usai Dibantu Petugas Stasiun",https://news.detik.com/berita/d-7725737/cerita-ehwan-ketinggalan-hp-di-krl-ketemu-usai-dibantu-petugas-stasiun,No Snippet
Detik,2025-01-09,Fadli Zon akan Revitalisasi Galeri Nasional: Agar Lebih Representatif,https://news.detik.com/berita/d-7725731/fadli-zon-akan-revitalisasi-galeri-nasional-agar-lebih-representatif,No Snippet
Detik,2025-01-09,Fadli Zon Sebut Gunung Padang Berpotensi Jadi Peradaban Tertua,https://news.detik.com/berita/d-7725726/fadli-zon-sebut-gunung-padang-berpotensi-jadi-peradaban-tertua,No Snippet
Detik,2025-01-09,Mensos: Pertama Kali RI Punya Data Tunggal Sosial Ekonomi di Era Prabowo,https://news.detik.com/berita/d-7725722/mensos-pertama-kali-ri-punya-data-tunggal-sosial-ekonomi-di-era-prabowo,No Snippet
Detik,2025-01-09,Menteri Imipas Beri Ultimatum Saat Lantik Sejumlah Pimpinan Tinggi Madya,https://news.detik.com/berita/d-7725718/menteri-imipas-beri-ultimatum-saat-lantik-sejumlah-pimpinan-tinggi-madya,No Snippet
Detik,2025-01-09,Foto News,https://news.detik.com/foto-news/d-7725481/malam-mencekam-langit-california-memerah-gegara-kebakaran-hutan,No Snippet
Detik,2025-01-09,"Video dari Udara: Kondisi Terkini Wilayah Tibet Seusai Gempa M 6,8",https://20.detik.com/detikupdate/20250109-250109160/video-dari-udara-kondisi-terkini-wilayah-tibet-seusai-gempa-m-68,No Snippet
Detik,2025-01-09,"Kolong Tol Angke: Dulu Dijejali Warga, Kini Kosong Melompong",https://news.detik.com/berita/d-7725706/kolong-tol-angke-dulu-dijejali-warga-kini-kosong-melompong,No Snippet
Detik,2025-01-09,Ibu Bangga Joni Pemanjat Tiang Bendera Lulus Jadi Bintara TNI AD,https://news.detik.com/berita/d-7725701/ibu-bangga-joni-pemanjat-tiang-bendera-lulus-jadi-bintara-tni-ad,No Snippet
Detik,2025-01-09,"Buka Pameran di Galeri Nasional Indonesia, Fadli Zon Kenang Budayawan Hardi",https://news.detik.com/berita/d-7725693/buka-pameran-di-galeri-nasional-indonesia-fadli-zon-kenang-budayawan-hardi,No Snippet
Detik,2025-01-09,Trump Ingin Caplok Sana-sini Berbuntut Sindiran Tajam,https://news.detik.com/internasional/d-7725688/trump-ingin-caplok-sana-sini-berbuntut-sindiran-tajam,No Snippet
Detik,2025-01-09,Video: PDIP Sebut Pimpinan KPK Saat Ini Edisi Jokowi,https://20.detik.com/detikupdate/20250109-250109157/video-pdip-sebut-pimpinan-kpk-saat-ini-edisi-jokowi,No Snippet
Detik,2025-01-09,Video Canda Suswono ke Rano: Kasihan Sudah Ganti Nama Kalau Nggak Terpilih,https://20.detik.com/detikupdate/20250109-250109139/video-canda-suswono-ke-rano-kasihan-sudah-ganti-nama-kalau-nggak-terpilih,No Snippet
Detik,2025-01-09,Video: Momen Keakraban Prabowo Bertemu Anwar Ibrahim di Malaysia,https://20.detik.com/detikupdate/20250109-250109147/video-momen-keakraban-prabowo-bertemu-anwar-ibrahim-di-malaysia,No Snippet
Detik,2025-01-09,"Maria Lestari Dipanggil di Kasus Hasto, PDIP: KPK Sibuk Melakukan Atraksi",https://news.detik.com/berita/d-7725659/maria-lestari-dipanggil-di-kasus-hasto-pdip-kpk-sibuk-melakukan-atraksi,No Snippet
Detik,2025-01-09,Video Dharma Titip Pesan ke Pramono: Jangan Ada Lagi Pandemi di Jakarta,https://20.detik.com/detikupdate/20250109-250109153/video-dharma-titip-pesan-ke-pramono-jangan-ada-lagi-pandemi-di-jakarta,No Snippet
Detik,2025-01-09,Seskab soal Pertemuan Prabowo-Anwar Ibrahim: Sahabat Kala Senang dan Sulit,https://news.detik.com/berita/d-7725650/seskab-soal-pertemuan-prabowo-anwar-ibrahim-sahabat-kala-senang-dan-sulit,No Snippet
Detik,2025-01-09,"Gugat Pilgub Sulsel ke MK, Politik Gentong Babi Jadi Dalil Danny-Azhar",https://news.detik.com/pilkada/d-7725648/gugat-pilgub-sulsel-ke-mk-politik-gentong-babi-jadi-dalil-danny-azhar,No Snippet
Detik,2025-01-09,Video: Pramono Tak Akan Bentuk TGUPP Seperti Era Jokowi dan Anies,https://20.detik.com/detikupdate/20250109-250109138/video-pramono-tak-akan-bentuk-tgupp-seperti-era-jokowi-dan-anies,No Snippet
Detik,2025-01-09,"Syarat Pernikahan Campuran di Indonesia Bagi WNA, Cek di Sini!",https://news.detik.com/berita/d-7725372/syarat-pernikahan-campuran-di-indonesia-bagi-wna-cek-di-sini,No Snippet
Detik,2025-01-10,Duduk Perkara Patwal RI 36 Viral 'Arogan' Serobot Macet Jalan Sudirman,https://news.detik.com/berita/d-7727466/duduk-perkara-patwal-ri-36-viral-arogan-serobot-macet-jalan-sudirman,No Snippet
Detik,2025-01-10,KPK Jawab Kritik Megawati soal Cuma Cari Kasus Korupsi Kecil,https://news.detik.com/berita/d-7727464/kpk-jawab-kritik-megawati-soal-cuma-cari-kasus-korupsi-kecil,No Snippet
Detik,2025-01-10,Cerita Basarah PDIP Dapat Titipan Pesan dari Prabowo untuk Mega soal Soekarno,https://news.detik.com/berita/d-7727456/cerita-basarah-pdip-dapat-titipan-pesan-dari-prabowo-untuk-mega-soal-soekarno,No Snippet
Detik,2025-01-10,"2 Kader PDIP Tak Penuhi Panggilan di Kasus Hasto, KPK Jadwal Ulang",https://news.detik.com/berita/d-7727422/2-kader-pdip-tak-penuhi-panggilan-di-kasus-hasto-kpk-jadwal-ulang,No Snippet
Detik,2025-01-10,Pramono Ungkap Target 100 Hari Kerja: Bereskan KJP-Pasang CCTV Tiap RT/RW,https://news.detik.com/pilkada/d-7727418/pramono-ungkap-target-100-hari-kerja-bereskan-kjp-pasang-cctv-tiap-rt-rw,No Snippet
Detik,2025-01-10,KPK Belum Terima Konfirmasi Kehadiran Hasto Kristiyanto,https://news.detik.com/berita/d-7727414/kpk-belum-terima-konfirmasi-kehadiran-hasto-kristiyanto,No Snippet
Detik,2025-01-10,"Prabowo Siapkan 'Retreat' Kepala Daerah Terpilih, Pramono Pastikan Ikut",https://news.detik.com/berita/d-7727413/prabowo-siapkan-retreat-kepala-daerah-terpilih-pramono-pastikan-ikut,No Snippet
Detik,2025-01-10,"HUT PDIP ke-52, Kenneth DPRD DKJ: Kita Harus Bisa Menyatukan Kata & Perbuatan",https://news.detik.com/berita/d-7727412/hut-pdip-ke-52-kenneth-dprd-dkj-kita-harus-bisa-menyatukan-kata-perbuatan,No Snippet
Detik,2025-01-10,"Video Panda Nababan: Hubungan Mega-Prabowo Baik, yang Bikin Kacau Jokowi",https://20.detik.com/detikupdate/20250110-250110144/video-panda-nababan-hubungan-mega-prabowo-baik-yang-bikin-kacau-jokowi,No Snippet
Detik,2025-01-10,"KPK Periksa Tersangka Hasto Senin 13 Januari, Langsung Ditahan?",https://news.detik.com/berita/d-7727408/kpk-periksa-tersangka-hasto-senin-13-januari-langsung-ditahan,No Snippet
Detik,2025-01-10,Terungkap Penyebab Jalan Ciledug Raya Amblas Saat Hujan Deras,https://news.detik.com/berita/d-7727404/terungkap-penyebab-jalan-ciledug-raya-amblas-saat-hujan-deras,No Snippet
Detik,2025-01-10,Rekonstruksi Kasus Penembakan Bos Rental Digelar Malam Ini,https://news.detik.com/berita/d-7727402/rekonstruksi-kasus-penembakan-bos-rental-digelar-malam-ini,No Snippet
Detik,2025-01-10,"Mega Kritik soal 'Ubrek-ubrek' Hasto, KPK Pilih Fokus ke Konstruksi Perkara",https://news.detik.com/berita/d-7727401/mega-kritik-soal-ubrek-ubrek-hasto-kpk-pilih-fokus-ke-konstruksi-perkara,No Snippet
Detik,2025-01-10,"Tak Terlihat di Sekolah Partai, Bambang Pacul Pimpin HUT ke-52 PDIP di Jateng",https://news.detik.com/berita/d-7727398/tak-terlihat-di-sekolah-partai-bambang-pacul-pimpin-hut-ke-52-pdip-di-jateng,No Snippet
Detik,2025-01-10,Pramono Anung Tegas Perbolehkan Pawai Natal di Jakarta,https://news.detik.com/berita/d-7727396/pramono-anung-tegas-perbolehkan-pawai-natal-di-jakarta,No Snippet
Detik,2025-01-10,"Gugat Pilbup Minsel ke MK, Pemohon Minta Frangky-Theo Didiskualifikasi",https://news.detik.com/pilkada/d-7727392/gugat-pilbup-minsel-ke-mk-pemohon-minta-frangky-theo-didiskualifikasi,No Snippet
Detik,2025-01-10,Pemkot Jaksel Laporkan Guru Diduga Lecehkan Siswi ke Disdik,https://news.detik.com/berita/d-7727385/pemkot-jaksel-laporkan-guru-diduga-lecehkan-siswi-ke-disdik,No Snippet
Detik,2025-01-10,Video: Veronica Tan Sebut Program MBG Sukses Bantu Orang,https://20.detik.com/detikupdate/20250110-250110140/video-veronica-tan-sebut-program-mbg-sukses-bantu-orang,No Snippet
Detik,2025-01-10,Puan Pastikan PDIP Bakal Patuhi Proses Hukum Usai Hasto Jadi Tersangka KPK,https://news.detik.com/berita/d-7727367/puan-pastikan-pdip-bakal-patuhi-proses-hukum-usai-hasto-jadi-tersangka-kpk,No Snippet
Detik,2025-01-10,Video Detik-detik Polisi Ditabrak Maling Tiang Lampu hingga Menggantung di Pikap,https://20.detik.com/detikupdate/20250110-250110143/video-detik-detik-polisi-ditabrak-maling-tiang-lampu-hingga-menggantung-di-pikap-,No Snippet
Detik,2025-01-11,"Pria Depok Tercebur ke Sumur Sempit dan Dalam, Evakuasi Berjalan Dramatis",https://news.detik.com/berita/d-7728471/pria-depok-tercebur-ke-sumur-sempit-dan-dalam-evakuasi-berjalan-dramatis,No Snippet
Detik,2025-01-11,"KPK Geledah 2 Apartemen Terkait Kasus PT Taspen, Sita Duit Rp 300 Juta-Tas Mewah",https://news.detik.com/berita/d-7728462/kpk-geledah-2-apartemen-terkait-kasus-pt-taspen-sita-duit-rp-300-juta-tas-mewah,No Snippet
Detik,2025-01-11,Polisi Evakuasi Pohon Tumbang Tutup Jalan Berastagi-Medan,https://news.detik.com/berita/d-7728456/polisi-evakuasi-pohon-tumbang-tutup-jalan-berastagi-medan,No Snippet
Detik,2025-01-11,"Video: Ibu di Lampung Timur Bacok Bayinya hingga Tewas, Diduga Depresi",https://20.detik.com/detikupdate/20250111-250111097/video-ibu-di-lampung-timur-bacok-bayinya-hingga-tewas-diduga-depresi,No Snippet
Detik,2025-01-11,"Mobil Tabrak Pemotor Boncengan hingga Terguling di Tangsel, 1 Orang Tewas",https://news.detik.com/berita/d-7728436/mobil-tabrak-pemotor-boncengan-hingga-terguling-di-tangsel-1-orang-tewas,No Snippet
Detik,2025-01-11,Kolom,https://news.detik.com/kolom/d-7728417/pdip-tidak-menganut-sistem-oposisi-dalam-pemerintahan-presidensial,No Snippet
Detik,2025-01-11,Menanti Kanopi Tambahan di Stasiun Bogor Demi Penumpang Tak Kehujanan,https://news.detik.com/berita/d-7728419/menanti-kanopi-tambahan-di-stasiun-bogor-demi-penumpang-tak-kehujanan,No Snippet
Detik,2025-01-11,Foto News,https://news.detik.com/foto-news/d-7728310/aksi-mahasiswa-serbia-blokir-jalan-protes-pemerintah-korupsi,No Snippet
Detik,2025-01-11,"Polisi Tangkap Bandar Sabu di Bima NTB, Ternyata Eks Caleg Partai Ummat",https://news.detik.com/berita/d-7728399/polisi-tangkap-bandar-sabu-di-bima-ntb-ternyata-eks-caleg-partai-ummat,No Snippet
Detik,2025-01-11,Kenneth DPRD DKJ Apresiasi Kejati Jakarta Berani Ungkap Kasus Korupsi di Disbud,https://news.detik.com/berita/d-7728390/kenneth-dprd-dkj-apresiasi-kejati-jakarta-berani-ungkap-kasus-korupsi-di-disbud,No Snippet
Detik,2025-01-11,Kadisnakertrans Sumsel Ditetapkan Jaksa Jadi Tersangka Gratifikasi Izin K3,https://news.detik.com/berita/d-7728388/kadisnakertrans-sumsel-ditetapkan-jaksa-jadi-tersangka-gratifikasi-izin-k3,No Snippet
Detik,2025-01-11,Video: Kata Menko Cak Imin soal Heboh Pengawalan Mobil RI 36 Milik Raffi Ahmad,https://20.detik.com/detikupdate/20250111-250111092/video-kata-menko-cak-imin-soal-heboh-pengawalan-mobil-ri-36-milik-raffi-ahmad,No Snippet
Detik,2025-01-11,Pelat RI 36 Tuai Sorotan Berujung Diakui Raffi Ahmad,https://news.detik.com/berita/d-7728381/pelat-ri-36-tuai-sorotan-berujung-diakui-raffi-ahmad,No Snippet
Detik,2025-01-11,Suami di Bengkalis Bunuh Istri karena Tak Terima Ditegur Pakai Narkoba,https://news.detik.com/berita/d-7728361/suami-di-bengkalis-bunuh-istri-karena-tak-terima-ditegur-pakai-narkoba,No Snippet
Detik,2025-01-11,Mengapa Peringatan Bulan K3 Nasional Dimulai Setiap 12 Januari?,https://news.detik.com/berita/d-7727001/mengapa-peringatan-bulan-k3-nasional-dimulai-setiap-12-januari,No Snippet
Detik,2025-01-11,Video: Jepang akan Kirim Tenaga Ahli untuk Bantu Makan Bergizi Gratis di Indonesia,https://20.detik.com/detikupdate/20250111-250111091/video-jepang-akan-kirim-tenaga-ahli-untuk-bantu-makan-bergizi-gratis-di-indonesia,No Snippet
Detik,2025-01-11,Tanda Tanya di Balik Kebakaran Maut Los Angeles Tak Kunjung Padam,https://news.detik.com/internasional/d-7728342/tanda-tanya-di-balik-kebakaran-maut-los-angeles-tak-kunjung-padam,No Snippet
Detik,2025-01-11,Unggahan Viral Selamatkan Aktor China dari Pusat Penipuan Online di Myanmar,https://news.detik.com/bbc-world/d-7728329/unggahan-viral-selamatkan-aktor-china-dari-pusat-penipuan-online-di-myanmar,No Snippet
Detik,2025-01-11,5 Berita Terpopuler Internasional Hari Ini,https://news.detik.com/internasional/d-7728326/5-berita-terpopuler-internasional-hari-ini,No Snippet
Detik,2025-01-11,"Viral Ngonten di Taman Literasi Jakarta Harus Izin Dulu, Ini Kata Pengelola",https://news.detik.com/berita/d-7728325/viral-ngonten-di-taman-literasi-jakarta-harus-izin-dulu-ini-kata-pengelola,No Snippet
Detik,2025-01-12,Menlu Berduka atas Wafatnya Diplomat Senior Hasjim Djalal: Kami Kehilangan,https://news.detik.com/berita/d-7729425/menlu-berduka-atas-wafatnya-diplomat-senior-hasjim-djalal-kami-kehilangan,No Snippet
Detik,2025-01-12,Satgas Habema Bagikan Sembako ke Warga Mbuwa Papua Pegunungan,https://news.detik.com/berita/d-7729424/satgas-habema-bagikan-sembako-ke-warga-mbuwa-papua-pegunungan,No Snippet
Detik,2025-01-12,3 Poin dari Setwapres Tegaskan Tak Terkait Kecelakaan Land Cruiser,https://news.detik.com/berita/d-7729405/3-poin-dari-setwapres-tegaskan-tak-terkait-kecelakaan-land-cruiser,No Snippet
Detik,2025-01-12,"Hii... Ular Sanca 3,5 Meter Muncul di Plafon Rumah di Jaktim, Damkar Evakuasi",https://news.detik.com/berita/d-7729404/hii-ular-sanca-3-5-meter-muncul-di-plafon-rumah-di-jaktim-damkar-evakuasi,No Snippet
